 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310390 Araújos
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";324;310;634
"De 5 a 9 anos";327;330;657
"De 10 a 14 anos";335;341;676
"De 15 a 19 anos";393;339;732
"De 20 a 24 anos";351;359;710
"De 25 a 29 anos";415;393;808
"De 30 a 34 anos";376;354;730
"De 35 a 39 anos";344;297;641
"De 40 a 44 anos";312;292;604
"De 45 a 49 anos";291;270;561
"De 50 a 54 anos";251;267;518
"De 55 a 59 anos";209;209;418
"De 60 a 64 anos";151;155;306
"De 65 a 69 anos";122;124;246
"De 70 a 74 anos";77;105;182
"De 75 a 79 anos";72;67;139
"De 80 anos ou mais";78;99;177
"Total";4428;4311;8739
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

