 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 110014 Nova Brasilândia D'Oeste
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1030;975;2005
"De 5 a 9 anos";1211;1106;2317
"De 10 a 14 anos";1177;1125;2302
"De 15 a 19 anos";1056;1004;2060
"De 20 a 24 anos";1055;952;2007
"De 25 a 29 anos";954;897;1851
"De 30 a 34 anos";853;776;1629
"De 35 a 39 anos";751;616;1367
"De 40 a 44 anos";589;535;1124
"De 45 a 49 anos";477;439;916
"De 50 a 54 anos";384;350;734
"De 55 a 59 anos";317;267;584
"De 60 a 64 anos";266;196;462
"De 65 a 69 anos";215;143;358
"De 70 a 74 anos";171;100;271
"De 75 a 79 anos";101;55;156
"De 80 anos ou mais";55;40;95
"Total";10662;9576;20238
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

