 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354550 Sandovalina
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";170;159;329
"De 5 a 9 anos";173;142;315
"De 10 a 14 anos";178;146;324
"De 15 a 19 anos";179;164;343
"De 20 a 24 anos";162;161;323
"De 25 a 29 anos";149;150;299
"De 30 a 34 anos";156;145;301
"De 35 a 39 anos";142;151;293
"De 40 a 44 anos";142;147;289
"De 45 a 49 anos";141;134;275
"De 50 a 54 anos";123;117;240
"De 55 a 59 anos";95;91;186
"De 60 a 64 anos";68;71;139
"De 65 a 69 anos";62;46;108
"De 70 a 74 anos";38;35;73
"De 75 a 79 anos";28;34;62
"De 80 anos ou mais";37;29;66
"Total";2043;1922;3965
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

