 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230435 Forquilha
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1098;1086;2184
"De 5 a 9 anos";1105;1062;2167
"De 10 a 14 anos";1136;1056;2192
"De 15 a 19 anos";1001;956;1957
"De 20 a 24 anos";796;786;1582
"De 25 a 29 anos";646;685;1331
"De 30 a 34 anos";634;644;1278
"De 35 a 39 anos";572;582;1154
"De 40 a 44 anos";436;456;892
"De 45 a 49 anos";344;408;752
"De 50 a 54 anos";317;359;676
"De 55 a 59 anos";252;280;532
"De 60 a 64 anos";236;264;500
"De 65 a 69 anos";192;212;404
"De 70 a 74 anos";161;175;336
"De 75 a 79 anos";130;140;270
"De 80 anos ou mais";128;116;244
"Total";9184;9267;18451
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

