 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411520 Maringá
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";11265;10697;21962
"De 5 a 9 anos";11921;11373;23294
"De 10 a 14 anos";13559;13186;26745
"De 15 a 19 anos";15076;14991;30067
"De 20 a 24 anos";16838;17046;33884
"De 25 a 29 anos";15079;15696;30775
"De 30 a 34 anos";13417;14506;27923
"De 35 a 39 anos";12845;14332;27177
"De 40 a 44 anos";12755;14591;27346
"De 45 a 49 anos";11423;13261;24684
"De 50 a 54 anos";9567;11407;20974
"De 55 a 59 anos";7885;9382;17267
"De 60 a 64 anos";6050;7120;13170
"De 65 a 69 anos";4484;5258;9742
"De 70 a 74 anos";3232;3904;7136
"De 75 a 79 anos";2038;2771;4809
"De 80 anos ou mais";1879;2923;4802
"Total";169313;182444;351757
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

