 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310150 Além Paraíba
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1393;1331;2724
"De 5 a 9 anos";1502;1442;2944
"De 10 a 14 anos";1437;1433;2870
"De 15 a 19 anos";1464;1409;2873
"De 20 a 24 anos";1446;1434;2880
"De 25 a 29 anos";1295;1373;2668
"De 30 a 34 anos";1191;1287;2478
"De 35 a 39 anos";1238;1345;2583
"De 40 a 44 anos";1243;1361;2604
"De 45 a 49 anos";1136;1214;2350
"De 50 a 54 anos";853;989;1842
"De 55 a 59 anos";633;767;1400
"De 60 a 64 anos";514;686;1200
"De 65 a 69 anos";467;608;1075
"De 70 a 74 anos";393;509;902
"De 75 a 79 anos";276;393;669
"De 80 anos ou mais";223;424;647
"Total";16704;18005;34709
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

