 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311730 Conceição das Alagoas
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1083;1033;2116
"De 5 a 9 anos";1063;992;2055
"De 10 a 14 anos";1171;1037;2208
"De 15 a 19 anos";1354;1168;2522
"De 20 a 24 anos";1364;1160;2524
"De 25 a 29 anos";1385;1137;2522
"De 30 a 34 anos";1369;1113;2482
"De 35 a 39 anos";1160;981;2141
"De 40 a 44 anos";959;848;1807
"De 45 a 49 anos";835;759;1594
"De 50 a 54 anos";726;673;1399
"De 55 a 59 anos";573;553;1126
"De 60 a 64 anos";434;415;849
"De 65 a 69 anos";320;290;610
"De 70 a 74 anos";212;199;411
"De 75 a 79 anos";137;135;272
"De 80 anos ou mais";151;153;304
"Total";14296;12646;26942
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

