 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351530 Estrela do Norte
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";113;107;220
"De 5 a 9 anos";124;101;225
"De 10 a 14 anos";131;109;240
"De 15 a 19 anos";132;121;253
"De 20 a 24 anos";137;107;244
"De 25 a 29 anos";102;99;201
"De 30 a 34 anos";88;104;192
"De 35 a 39 anos";100;100;200
"De 40 a 44 anos";115;103;218
"De 45 a 49 anos";93;84;177
"De 50 a 54 anos";62;66;128
"De 55 a 59 anos";53;55;108
"De 60 a 64 anos";39;44;83
"De 65 a 69 anos";36;37;73
"De 70 a 74 anos";30;31;61
"De 75 a 79 anos";24;23;47
"De 80 anos ou mais";20;20;40
"Total";1399;1311;2710
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

