 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412170 Reserva
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1434;1370;2804
"De 5 a 9 anos";1418;1330;2748
"De 10 a 14 anos";1319;1259;2578
"De 15 a 19 anos";1347;1260;2607
"De 20 a 24 anos";1176;1074;2250
"De 25 a 29 anos";1018;928;1946
"De 30 a 34 anos";879;850;1729
"De 35 a 39 anos";799;762;1561
"De 40 a 44 anos";702;650;1352
"De 45 a 49 anos";588;547;1135
"De 50 a 54 anos";530;498;1028
"De 55 a 59 anos";455;441;896
"De 60 a 64 anos";380;346;726
"De 65 a 69 anos";294;262;556
"De 70 a 74 anos";215;183;398
"De 75 a 79 anos";158;125;283
"De 80 anos ou mais";91;97;188
"Total";12803;11982;24785
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

