 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330022 Areal
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";423;371;794
"De 5 a 9 anos";435;396;831
"De 10 a 14 anos";476;458;934
"De 15 a 19 anos";514;479;993
"De 20 a 24 anos";510;482;992
"De 25 a 29 anos";460;482;942
"De 30 a 34 anos";441;478;919
"De 35 a 39 anos";429;442;871
"De 40 a 44 anos";405;432;837
"De 45 a 49 anos";382;407;789
"De 50 a 54 anos";375;382;757
"De 55 a 59 anos";322;325;647
"De 60 a 64 anos";255;250;505
"De 65 a 69 anos";174;197;371
"De 70 a 74 anos";115;147;262
"De 75 a 79 anos";81;107;188
"De 80 anos ou mais";84;131;215
"Total";5881;5966;11847
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

