 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 500660 Ponta Porã
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3727;3472;7199
"De 5 a 9 anos";3849;3690;7539
"De 10 a 14 anos";3712;3600;7312
"De 15 a 19 anos";3456;3486;6942
"De 20 a 24 anos";3007;3194;6201
"De 25 a 29 anos";2588;2712;5300
"De 30 a 34 anos";2338;2518;4856
"De 35 a 39 anos";2198;2420;4618
"De 40 a 44 anos";1985;2061;4046
"De 45 a 49 anos";1572;1575;3147
"De 50 a 54 anos";1192;1219;2411
"De 55 a 59 anos";887;957;1844
"De 60 a 64 anos";723;744;1467
"De 65 a 69 anos";554;560;1114
"De 70 a 74 anos";382;409;791
"De 75 a 79 anos";287;319;606
"De 80 anos ou mais";228;333;561
"Total";32685;33269;65954
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

