 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350760 Bragança Paulista
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";5060;4807;9867
"De 5 a 9 anos";5208;5020;10228
"De 10 a 14 anos";5979;5617;11596
"De 15 a 19 anos";6215;5889;12104
"De 20 a 24 anos";6382;6260;12642
"De 25 a 29 anos";6703;6674;13377
"De 30 a 34 anos";6561;6745;13306
"De 35 a 39 anos";5943;6189;12132
"De 40 a 44 anos";5379;5495;10874
"De 45 a 49 anos";4998;5246;10244
"De 50 a 54 anos";4549;4995;9544
"De 55 a 59 anos";3842;4234;8076
"De 60 a 64 anos";3055;3498;6553
"De 65 a 69 anos";2247;2589;4836
"De 70 a 74 anos";1600;1954;3554
"De 75 a 79 anos";1113;1476;2589
"De 80 anos ou mais";1165;1880;3045
"Total";75999;78568;154567
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

