 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431344 Novo Tiradentes
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";89;85;174
"De 5 a 9 anos";96;82;178
"De 10 a 14 anos";107;89;196
"De 15 a 19 anos";107;91;198
"De 20 a 24 anos";91;116;207
"De 25 a 29 anos";68;69;137
"De 30 a 34 anos";92;68;160
"De 35 a 39 anos";88;68;156
"De 40 a 44 anos";103;101;204
"De 45 a 49 anos";88;77;165
"De 50 a 54 anos";77;69;146
"De 55 a 59 anos";62;52;114
"De 60 a 64 anos";48;52;100
"De 65 a 69 anos";40;46;86
"De 70 a 74 anos";31;39;70
"De 75 a 79 anos";20;32;52
"De 80 anos ou mais";13;20;33
"Total";1220;1156;2376
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

