 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312160 Diamantina
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2051;1919;3970
"De 5 a 9 anos";2457;2339;4796
"De 10 a 14 anos";2586;2580;5166
"De 15 a 19 anos";2629;2624;5253
"De 20 a 24 anos";2221;2254;4475
"De 25 a 29 anos";1734;1791;3525
"De 30 a 34 anos";1505;1582;3087
"De 35 a 39 anos";1502;1656;3158
"De 40 a 44 anos";1376;1484;2860
"De 45 a 49 anos";1076;1147;2223
"De 50 a 54 anos";814;928;1742
"De 55 a 59 anos";672;758;1430
"De 60 a 64 anos";548;676;1224
"De 65 a 69 anos";450;609;1059
"De 70 a 74 anos";345;462;807
"De 75 a 79 anos";223;350;573
"De 80 anos ou mais";188;338;526
"Total";22377;23497;45874
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

