 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353940 Piratininga
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";427;404;831
"De 5 a 9 anos";466;423;889
"De 10 a 14 anos";482;408;890
"De 15 a 19 anos";552;508;1060
"De 20 a 24 anos";534;553;1087
"De 25 a 29 anos";479;468;947
"De 30 a 34 anos";403;397;800
"De 35 a 39 anos";381;386;767
"De 40 a 44 anos";390;395;785
"De 45 a 49 anos";371;360;731
"De 50 a 54 anos";309;314;623
"De 55 a 59 anos";243;237;480
"De 60 a 64 anos";176;185;361
"De 65 a 69 anos";154;188;342
"De 70 a 74 anos";132;161;293
"De 75 a 79 anos";104;129;233
"De 80 anos ou mais";65;105;170
"Total";5668;5621;11289
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

