 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410570 Clevelândia
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";678;646;1324
"De 5 a 9 anos";648;612;1260
"De 10 a 14 anos";678;621;1299
"De 15 a 19 anos";769;740;1509
"De 20 a 24 anos";731;721;1452
"De 25 a 29 anos";570;576;1146
"De 30 a 34 anos";567;558;1125
"De 35 a 39 anos";502;554;1056
"De 40 a 44 anos";504;600;1104
"De 45 a 49 anos";536;610;1146
"De 50 a 54 anos";563;587;1150
"De 55 a 59 anos";445;499;944
"De 60 a 64 anos";371;364;735
"De 65 a 69 anos";268;317;585
"De 70 a 74 anos";200;255;455
"De 75 a 79 anos";159;205;364
"De 80 anos ou mais";151;207;358
"Total";8340;8672;17012
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

