 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231123 Potiretama
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";243;236;479
"De 5 a 9 anos";285;280;565
"De 10 a 14 anos";352;289;641
"De 15 a 19 anos";307;287;594
"De 20 a 24 anos";309;295;604
"De 25 a 29 anos";255;239;494
"De 30 a 34 anos";230;232;462
"De 35 a 39 anos";243;194;437
"De 40 a 44 anos";183;176;359
"De 45 a 49 anos";193;182;375
"De 50 a 54 anos";124;145;269
"De 55 a 59 anos";127;128;255
"De 60 a 64 anos";122;101;223
"De 65 a 69 anos";85;73;158
"De 70 a 74 anos";71;68;139
"De 75 a 79 anos";43;38;81
"De 80 anos ou mais";50;65;115
"Total";3222;3028;6250
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

