 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430905 Glorinha
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";237;225;462
"De 5 a 9 anos";285;254;539
"De 10 a 14 anos";285;268;553
"De 15 a 19 anos";316;263;579
"De 20 a 24 anos";270;258;528
"De 25 a 29 anos";214;206;420
"De 30 a 34 anos";242;215;457
"De 35 a 39 anos";228;229;457
"De 40 a 44 anos";221;235;456
"De 45 a 49 anos";222;207;429
"De 50 a 54 anos";226;163;389
"De 55 a 59 anos";178;180;358
"De 60 a 64 anos";155;133;288
"De 65 a 69 anos";123;110;233
"De 70 a 74 anos";81;91;172
"De 75 a 79 anos";62;62;124
"De 80 anos ou mais";46;56;102
"Total";3391;3155;6546
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

