 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411350 Loanda
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";837;799;1636
"De 5 a 9 anos";942;827;1769
"De 10 a 14 anos";910;921;1831
"De 15 a 19 anos";988;954;1942
"De 20 a 24 anos";951;952;1903
"De 25 a 29 anos";822;804;1626
"De 30 a 34 anos";776;855;1631
"De 35 a 39 anos";797;834;1631
"De 40 a 44 anos";674;789;1463
"De 45 a 49 anos";604;654;1258
"De 50 a 54 anos";444;543;987
"De 55 a 59 anos";384;453;837
"De 60 a 64 anos";337;367;704
"De 65 a 69 anos";287;284;571
"De 70 a 74 anos";219;234;453
"De 75 a 79 anos";160;161;321
"De 80 anos ou mais";145;167;312
"Total";10277;10598;20875
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

