 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230720 Jati
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";277;265;542
"De 5 a 9 anos";305;277;582
"De 10 a 14 anos";335;306;641
"De 15 a 19 anos";350;313;663
"De 20 a 24 anos";354;338;692
"De 25 a 29 anos";325;340;665
"De 30 a 34 anos";310;309;619
"De 35 a 39 anos";304;272;576
"De 40 a 44 anos";249;234;483
"De 45 a 49 anos";237;256;493
"De 50 a 54 anos";222;219;441
"De 55 a 59 anos";166;174;340
"De 60 a 64 anos";131;144;275
"De 65 a 69 anos";115;146;261
"De 70 a 74 anos";100;109;209
"De 75 a 79 anos";90;96;186
"De 80 anos ou mais";79;114;193
"Total";3949;3912;7861
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

