 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292730 Salinas da Margarida
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";576;549;1125
"De 5 a 9 anos";579;590;1169
"De 10 a 14 anos";655;644;1299
"De 15 a 19 anos";682;657;1339
"De 20 a 24 anos";667;665;1332
"De 25 a 29 anos";614;620;1234
"De 30 a 34 anos";652;688;1340
"De 35 a 39 anos";623;647;1270
"De 40 a 44 anos";501;513;1014
"De 45 a 49 anos";430;518;948
"De 50 a 54 anos";353;409;762
"De 55 a 59 anos";279;328;607
"De 60 a 64 anos";240;278;518
"De 65 a 69 anos";162;202;364
"De 70 a 74 anos";120;161;281
"De 75 a 79 anos";80;118;198
"De 80 anos ou mais";83;165;248
"Total";7296;7752;15048
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

