 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220210 Campinas do Piauí
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";226;216;442
"De 5 a 9 anos";246;219;465
"De 10 a 14 anos";261;226;487
"De 15 a 19 anos";262;250;512
"De 20 a 24 anos";218;229;447
"De 25 a 29 anos";210;217;427
"De 30 a 34 anos";174;199;373
"De 35 a 39 anos";189;194;383
"De 40 a 44 anos";168;150;318
"De 45 a 49 anos";151;192;343
"De 50 a 54 anos";172;166;338
"De 55 a 59 anos";140;130;270
"De 60 a 64 anos";109;124;233
"De 65 a 69 anos";95;110;205
"De 70 a 74 anos";67;63;130
"De 75 a 79 anos";41;62;103
"De 80 anos ou mais";39;64;103
"Total";2768;2811;5579
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

