 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352070 Indiaporã
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";102;98;200
"De 5 a 9 anos";102;95;197
"De 10 a 14 anos";117;112;229
"De 15 a 19 anos";105;115;220
"De 20 a 24 anos";134;131;265
"De 25 a 29 anos";159;135;294
"De 30 a 34 anos";138;152;290
"De 35 a 39 anos";147;136;283
"De 40 a 44 anos";126;138;264
"De 45 a 49 anos";131;150;281
"De 50 a 54 anos";143;130;273
"De 55 a 59 anos";132;169;301
"De 60 a 64 anos";108;121;229
"De 65 a 69 anos";96;105;201
"De 70 a 74 anos";83;89;172
"De 75 a 79 anos";50;57;107
"De 80 anos ou mais";58;78;136
"Total";1931;2011;3942
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

