 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260410 Caruaru
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";13176;12573;25749
"De 5 a 9 anos";13520;13009;26529
"De 10 a 14 anos";14706;14360;29066
"De 15 a 19 anos";15826;15772;31598
"De 20 a 24 anos";16267;16219;32486
"De 25 a 29 anos";15041;16051;31092
"De 30 a 34 anos";15022;16493;31515
"De 35 a 39 anos";13462;15412;28874
"De 40 a 44 anos";11959;13896;25855
"De 45 a 49 anos";10300;12372;22672
"De 50 a 54 anos";9018;11038;20056
"De 55 a 59 anos";7184;9117;16301
"De 60 a 64 anos";5168;6790;11958
"De 65 a 69 anos";3824;5363;9187
"De 70 a 74 anos";2990;4299;7289
"De 75 a 79 anos";1903;3084;4987
"De 80 anos ou mais";2111;3793;5904
"Total";171477;189641;361118
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

