 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210409 Formosa da Serra Negra
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";818;789;1607
"De 5 a 9 anos";950;914;1864
"De 10 a 14 anos";1042;989;2031
"De 15 a 19 anos";1162;1069;2231
"De 20 a 24 anos";1017;968;1985
"De 25 a 29 anos";861;792;1653
"De 30 a 34 anos";743;653;1396
"De 35 a 39 anos";592;533;1125
"De 40 a 44 anos";510;423;933
"De 45 a 49 anos";424;351;775
"De 50 a 54 anos";347;282;629
"De 55 a 59 anos";276;225;501
"De 60 a 64 anos";218;204;422
"De 65 a 69 anos";173;166;339
"De 70 a 74 anos";126;124;250
"De 75 a 79 anos";84;78;162
"De 80 anos ou mais";80;79;159
"Total";9423;8639;18062
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

