 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420910 Joinville
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";20499;19573;40072
"De 5 a 9 anos";19249;18302;37551
"De 10 a 14 anos";19437;18186;37623
"De 15 a 19 anos";21210;20048;41258
"De 20 a 24 anos";24584;23549;48133
"De 25 a 29 anos";25911;24645;50556
"De 30 a 34 anos";26552;25292;51844
"De 35 a 39 anos";24861;24425;49286
"De 40 a 44 anos";21684;21947;43631
"De 45 a 49 anos";19620;20312;39932
"De 50 a 54 anos";18099;19329;37428
"De 55 a 59 anos";15185;16904;32089
"De 60 a 64 anos";11967;13524;25491
"De 65 a 69 anos";8714;10494;19208
"De 70 a 74 anos";5387;6945;12332
"De 75 a 79 anos";3117;4544;7661
"De 80 anos ou mais";3045;6004;9049
"Total";289121;294023;583144
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

