 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311455 Carneirinho
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";302;288;590
"De 5 a 9 anos";282;306;588
"De 10 a 14 anos";328;335;663
"De 15 a 19 anos";374;358;732
"De 20 a 24 anos";393;366;759
"De 25 a 29 anos";441;372;813
"De 30 a 34 anos";441;385;826
"De 35 a 39 anos";404;396;800
"De 40 a 44 anos";400;353;753
"De 45 a 49 anos";345;332;677
"De 50 a 54 anos";314;310;624
"De 55 a 59 anos";280;270;550
"De 60 a 64 anos";234;224;458
"De 65 a 69 anos";195;187;382
"De 70 a 74 anos";141;129;270
"De 75 a 79 anos";100;83;183
"De 80 anos ou mais";118;118;236
"Total";5092;4812;9904
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

