 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250937 Mato Grosso
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";121;117;238
"De 5 a 9 anos";124;120;244
"De 10 a 14 anos";142;129;271
"De 15 a 19 anos";142;136;278
"De 20 a 24 anos";131;120;251
"De 25 a 29 anos";112;99;211
"De 30 a 34 anos";83;95;178
"De 35 a 39 anos";74;92;166
"De 40 a 44 anos";77;89;166
"De 45 a 49 anos";83;85;168
"De 50 a 54 anos";61;63;124
"De 55 a 59 anos";52;53;105
"De 60 a 64 anos";39;43;82
"De 65 a 69 anos";33;38;71
"De 70 a 74 anos";30;27;57
"De 75 a 79 anos";15;15;30
"De 80 anos ou mais";35;35;70
"Total";1354;1356;2710
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

