 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150090 Augusto Corrêa
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2628;2647;5275
"De 5 a 9 anos";2667;2691;5358
"De 10 a 14 anos";2754;2533;5287
"De 15 a 19 anos";2498;2223;4721
"De 20 a 24 anos";2112;1803;3915
"De 25 a 29 anos";1757;1643;3400
"De 30 a 34 anos";1476;1342;2818
"De 35 a 39 anos";1214;1076;2290
"De 40 a 44 anos";990;908;1898
"De 45 a 49 anos";809;742;1551
"De 50 a 54 anos";713;629;1342
"De 55 a 59 anos";614;565;1179
"De 60 a 64 anos";510;431;941
"De 65 a 69 anos";401;370;771
"De 70 a 74 anos";254;262;516
"De 75 a 79 anos";190;175;365
"De 80 anos ou mais";178;203;381
"Total";21765;20243;42008
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

