 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430580 Constantina
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";381;367;748
"De 5 a 9 anos";413;394;807
"De 10 a 14 anos";467;409;876
"De 15 a 19 anos";507;447;954
"De 20 a 24 anos";429;418;847
"De 25 a 29 anos";317;357;674
"De 30 a 34 anos";331;357;688
"De 35 a 39 anos";375;384;759
"De 40 a 44 anos";361;361;722
"De 45 a 49 anos";335;317;652
"De 50 a 54 anos";292;269;561
"De 55 a 59 anos";233;234;467
"De 60 a 64 anos";183;204;387
"De 65 a 69 anos";140;171;311
"De 70 a 74 anos";103;130;233
"De 75 a 79 anos";72;98;170
"De 80 anos ou mais";44;83;127
"Total";4983;5000;9983
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

