 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 221050 São Pedro do Piauí
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";583;557;1140
"De 5 a 9 anos";620;565;1185
"De 10 a 14 anos";703;634;1337
"De 15 a 19 anos";790;649;1439
"De 20 a 24 anos";642;628;1270
"De 25 a 29 anos";560;535;1095
"De 30 a 34 anos";519;535;1054
"De 35 a 39 anos";485;544;1029
"De 40 a 44 anos";410;437;847
"De 45 a 49 anos";353;387;740
"De 50 a 54 anos";325;349;674
"De 55 a 59 anos";287;307;594
"De 60 a 64 anos";226;307;533
"De 65 a 69 anos";184;209;393
"De 70 a 74 anos";153;168;321
"De 75 a 79 anos";114;143;257
"De 80 anos ou mais";108;167;275
"Total";7062;7121;14183
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

