 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231250 São João do Jaguaribe
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";270;260;530
"De 5 a 9 anos";370;361;731
"De 10 a 14 anos";364;304;668
"De 15 a 19 anos";349;364;713
"De 20 a 24 anos";355;369;724
"De 25 a 29 anos";341;308;649
"De 30 a 34 anos";298;323;621
"De 35 a 39 anos";298;308;606
"De 40 a 44 anos";300;321;621
"De 45 a 49 anos";224;240;464
"De 50 a 54 anos";195;218;413
"De 55 a 59 anos";200;243;443
"De 60 a 64 anos";173;182;355
"De 65 a 69 anos";132;130;262
"De 70 a 74 anos";81;110;191
"De 75 a 79 anos";88;117;205
"De 80 anos ou mais";108;136;244
"Total";4146;4294;8440
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

