 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310020 Abaeté
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";665;635;1300
"De 5 a 9 anos";712;682;1394
"De 10 a 14 anos";828;793;1621
"De 15 a 19 anos";933;900;1833
"De 20 a 24 anos";906;879;1785
"De 25 a 29 anos";899;868;1767
"De 30 a 34 anos";812;825;1637
"De 35 a 39 anos";770;810;1580
"De 40 a 44 anos";794;816;1610
"De 45 a 49 anos";834;900;1734
"De 50 a 54 anos";814;841;1655
"De 55 a 59 anos";702;726;1428
"De 60 a 64 anos";587;577;1164
"De 65 a 69 anos";447;447;894
"De 70 a 74 anos";325;367;692
"De 75 a 79 anos";216;285;501
"De 80 anos ou mais";245;326;571
"Total";11489;11677;23166
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

