 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 293245 Umburanas
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";790;759;1549
"De 5 a 9 anos";906;887;1793
"De 10 a 14 anos";958;904;1862
"De 15 a 19 anos";954;979;1933
"De 20 a 24 anos";945;862;1807
"De 25 a 29 anos";772;613;1385
"De 30 a 34 anos";640;525;1165
"De 35 a 39 anos";543;486;1029
"De 40 a 44 anos";421;394;815
"De 45 a 49 anos";355;330;685
"De 50 a 54 anos";275;233;508
"De 55 a 59 anos";246;186;432
"De 60 a 64 anos";196;205;401
"De 65 a 69 anos";190;163;353
"De 70 a 74 anos";94;88;182
"De 75 a 79 anos";77;67;144
"De 80 anos ou mais";63;68;131
"Total";8425;7749;16174
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

