 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260190 Bezerros
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2596;2526;5122
"De 5 a 9 anos";2804;2765;5569
"De 10 a 14 anos";2768;2746;5514
"De 15 a 19 anos";2963;2976;5939
"De 20 a 24 anos";2799;2806;5605
"De 25 a 29 anos";2330;2449;4779
"De 30 a 34 anos";1942;2214;4156
"De 35 a 39 anos";1714;1998;3712
"De 40 a 44 anos";1503;1730;3233
"De 45 a 49 anos";1221;1481;2702
"De 50 a 54 anos";1164;1415;2579
"De 55 a 59 anos";1087;1318;2405
"De 60 a 64 anos";935;1233;2168
"De 65 a 69 anos";849;1079;1928
"De 70 a 74 anos";657;801;1458
"De 75 a 79 anos";568;602;1170
"De 80 anos ou mais";505;668;1173
"Total";28405;30807;59212
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

