 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313665 Juatuba
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";930;888;1818
"De 5 a 9 anos";935;828;1763
"De 10 a 14 anos";1065;960;2025
"De 15 a 19 anos";1164;1075;2239
"De 20 a 24 anos";1126;1097;2223
"De 25 a 29 anos";1112;1023;2135
"De 30 a 34 anos";1065;1113;2178
"De 35 a 39 anos";944;949;1893
"De 40 a 44 anos";885;888;1773
"De 45 a 49 anos";765;752;1517
"De 50 a 54 anos";705;738;1443
"De 55 a 59 anos";601;644;1245
"De 60 a 64 anos";509;469;978
"De 65 a 69 anos";354;338;692
"De 70 a 74 anos";232;261;493
"De 75 a 79 anos";177;170;347
"De 80 anos ou mais";153;157;310
"Total";12722;12350;25072
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

