 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351660 Gália
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";210;201;411
"De 5 a 9 anos";186;196;382
"De 10 a 14 anos";200;181;381
"De 15 a 19 anos";217;218;435
"De 20 a 24 anos";251;221;472
"De 25 a 29 anos";256;243;499
"De 30 a 34 anos";256;273;529
"De 35 a 39 anos";259;246;505
"De 40 a 44 anos";245;258;503
"De 45 a 49 anos";218;239;457
"De 50 a 54 anos";199;208;407
"De 55 a 59 anos";234;216;450
"De 60 a 64 anos";179;186;365
"De 65 a 69 anos";156;163;319
"De 70 a 74 anos";114;123;237
"De 75 a 79 anos";80;88;168
"De 80 anos ou mais";99;133;232
"Total";3359;3393;6752
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

