 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354130 Presidente Epitácio
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1560;1490;3050
"De 5 a 9 anos";1525;1440;2965
"De 10 a 14 anos";1547;1472;3019
"De 15 a 19 anos";1575;1575;3150
"De 20 a 24 anos";1635;1654;3289
"De 25 a 29 anos";1716;1741;3457
"De 30 a 34 anos";1693;1756;3449
"De 35 a 39 anos";1651;1757;3408
"De 40 a 44 anos";1477;1604;3081
"De 45 a 49 anos";1435;1578;3013
"De 50 a 54 anos";1402;1504;2906
"De 55 a 59 anos";1179;1321;2500
"De 60 a 64 anos";935;1081;2016
"De 65 a 69 anos";681;819;1500
"De 70 a 74 anos";490;600;1090
"De 75 a 79 anos";363;440;803
"De 80 anos ou mais";394;520;914
"Total";21258;22352;43610
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

