 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260090 Amaraji
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";999;954;1953
"De 5 a 9 anos";970;958;1928
"De 10 a 14 anos";1017;1017;2034
"De 15 a 19 anos";1070;1038;2108
"De 20 a 24 anos";995;1026;2021
"De 25 a 29 anos";990;1004;1994
"De 30 a 34 anos";909;975;1884
"De 35 a 39 anos";852;866;1718
"De 40 a 44 anos";754;770;1524
"De 45 a 49 anos";646;659;1305
"De 50 a 54 anos";541;529;1070
"De 55 a 59 anos";466;475;941
"De 60 a 64 anos";366;333;699
"De 65 a 69 anos";281;268;549
"De 70 a 74 anos";193;202;395
"De 75 a 79 anos";145;152;297
"De 80 anos ou mais";139;147;286
"Total";11333;11373;22706
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

