 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241480 Vera Cruz
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";470;417;887
"De 5 a 9 anos";543;500;1043
"De 10 a 14 anos";572;619;1191
"De 15 a 19 anos";593;585;1178
"De 20 a 24 anos";473;489;962
"De 25 a 29 anos";423;426;849
"De 30 a 34 anos";384;390;774
"De 35 a 39 anos";442;412;854
"De 40 a 44 anos";341;367;708
"De 45 a 49 anos";301;272;573
"De 50 a 54 anos";202;198;400
"De 55 a 59 anos";172;178;350
"De 60 a 64 anos";171;197;368
"De 65 a 69 anos";105;118;223
"De 70 a 74 anos";117;123;240
"De 75 a 79 anos";72;96;168
"De 80 anos ou mais";92;102;194
"Total";5473;5489;10962
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

