 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280020 Aquidabã
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1016;987;2003
"De 5 a 9 anos";1080;1095;2175
"De 10 a 14 anos";1039;1069;2108
"De 15 a 19 anos";1047;1038;2085
"De 20 a 24 anos";880;893;1773
"De 25 a 29 anos";727;758;1485
"De 30 a 34 anos";623;643;1266
"De 35 a 39 anos";551;603;1154
"De 40 a 44 anos";486;515;1001
"De 45 a 49 anos";416;438;854
"De 50 a 54 anos";369;397;766
"De 55 a 59 anos";314;349;663
"De 60 a 64 anos";272;298;570
"De 65 a 69 anos";224;252;476
"De 70 a 74 anos";161;203;364
"De 75 a 79 anos";109;152;261
"De 80 anos ou mais";175;166;341
"Total";9489;9856;19345
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

