 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350800 Buri
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";866;886;1752
"De 5 a 9 anos";1008;898;1906
"De 10 a 14 anos";1028;902;1930
"De 15 a 19 anos";928;814;1742
"De 20 a 24 anos";764;769;1533
"De 25 a 29 anos";737;743;1480
"De 30 a 34 anos";741;696;1437
"De 35 a 39 anos";696;667;1363
"De 40 a 44 anos";558;591;1149
"De 45 a 49 anos";537;552;1089
"De 50 a 54 anos";478;461;939
"De 55 a 59 anos";386;378;764
"De 60 a 64 anos";321;291;612
"De 65 a 69 anos";247;229;476
"De 70 a 74 anos";206;166;372
"De 75 a 79 anos";135;116;251
"De 80 anos ou mais";109;125;234
"Total";9745;9284;19029
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

