 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 293077 Sobradinho
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";907;867;1774
"De 5 a 9 anos";966;932;1898
"De 10 a 14 anos";1053;1010;2063
"De 15 a 19 anos";1051;1030;2081
"De 20 a 24 anos";919;959;1878
"De 25 a 29 anos";867;872;1739
"De 30 a 34 anos";865;882;1747
"De 35 a 39 anos";873;921;1794
"De 40 a 44 anos";781;825;1606
"De 45 a 49 anos";637;662;1299
"De 50 a 54 anos";509;540;1049
"De 55 a 59 anos";412;494;906
"De 60 a 64 anos";381;467;848
"De 65 a 69 anos";337;385;722
"De 70 a 74 anos";273;305;578
"De 75 a 79 anos";183;219;402
"De 80 anos ou mais";155;223;378
"Total";11169;11593;22762
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

