 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250080 Araçagi
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";946;877;1823
"De 5 a 9 anos";1032;995;2027
"De 10 a 14 anos";1073;1023;2096
"De 15 a 19 anos";1076;978;2054
"De 20 a 24 anos";820;753;1573
"De 25 a 29 anos";608;602;1210
"De 30 a 34 anos";567;589;1156
"De 35 a 39 anos";507;502;1009
"De 40 a 44 anos";412;427;839
"De 45 a 49 anos";367;407;774
"De 50 a 54 anos";364;370;734
"De 55 a 59 anos";320;351;671
"De 60 a 64 anos";286;348;634
"De 65 a 69 anos";254;279;533
"De 70 a 74 anos";192;224;416
"De 75 a 79 anos";176;196;372
"De 80 anos ou mais";177;205;382
"Total";9177;9126;18303
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

