 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230630 Itapagé
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2096;2002;4098
"De 5 a 9 anos";2089;2084;4173
"De 10 a 14 anos";2360;2251;4611
"De 15 a 19 anos";2749;2797;5546
"De 20 a 24 anos";2398;2439;4837
"De 25 a 29 anos";2249;2298;4547
"De 30 a 34 anos";2035;2062;4097
"De 35 a 39 anos";1865;1971;3836
"De 40 a 44 anos";1622;1601;3223
"De 45 a 49 anos";1358;1378;2736
"De 50 a 54 anos";1121;1204;2325
"De 55 a 59 anos";849;893;1742
"De 60 a 64 anos";678;762;1440
"De 65 a 69 anos";572;617;1189
"De 70 a 74 anos";477;484;961
"De 75 a 79 anos";339;424;763
"De 80 anos ou mais";381;516;897
"Total";25238;25783;51021
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

