 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330510 São João de Meriti
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";16313;15783;32096
"De 5 a 9 anos";18326;17108;35434
"De 10 a 14 anos";20838;20489;41327
"De 15 a 19 anos";19611;19477;39088
"De 20 a 24 anos";18724;19519;38243
"De 25 a 29 anos";18687;19971;38658
"De 30 a 34 anos";17987;19938;37925
"De 35 a 39 anos";16470;18190;34660
"De 40 a 44 anos";15696;17844;33540
"De 45 a 49 anos";14938;16882;31820
"De 50 a 54 anos";13095;15743;28838
"De 55 a 59 anos";10489;12798;23287
"De 60 a 64 anos";7935;10096;18031
"De 65 a 69 anos";5316;7101;12417
"De 70 a 74 anos";3900;5738;9638
"De 75 a 79 anos";2428;3997;6425
"De 80 anos ou mais";1964;4268;6232
"Total";222717;244942;467659
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

