 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430705 Ernestina
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";117;109;226
"De 5 a 9 anos";127;112;239
"De 10 a 14 anos";130;109;239
"De 15 a 19 anos";136;137;273
"De 20 a 24 anos";131;121;252
"De 25 a 29 anos";124;104;228
"De 30 a 34 anos";105;100;205
"De 35 a 39 anos";109;119;228
"De 40 a 44 anos";130;116;246
"De 45 a 49 anos";117;111;228
"De 50 a 54 anos";100;83;183
"De 55 a 59 anos";69;78;147
"De 60 a 64 anos";73;79;152
"De 65 a 69 anos";54;54;108
"De 70 a 74 anos";40;43;83
"De 75 a 79 anos";24;34;58
"De 80 anos ou mais";16;32;48
"Total";1602;1541;3143
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

