 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220400 Francinópolis
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";187;175;362
"De 5 a 9 anos";222;195;417
"De 10 a 14 anos";257;247;504
"De 15 a 19 anos";246;256;502
"De 20 a 24 anos";227;233;460
"De 25 a 29 anos";197;189;386
"De 30 a 34 anos";173;216;389
"De 35 a 39 anos";174;180;354
"De 40 a 44 anos";124;152;276
"De 45 a 49 anos";140;169;309
"De 50 a 54 anos";141;165;306
"De 55 a 59 anos";150;132;282
"De 60 a 64 anos";109;107;216
"De 65 a 69 anos";91;101;192
"De 70 a 74 anos";71;80;151
"De 75 a 79 anos";45;69;114
"De 80 anos ou mais";53;82;135
"Total";2607;2748;5355
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

