 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313940 Manhuaçu
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3558;3351;6909
"De 5 a 9 anos";3678;3627;7305
"De 10 a 14 anos";3628;3549;7177
"De 15 a 19 anos";3632;3641;7273
"De 20 a 24 anos";3646;3639;7285
"De 25 a 29 anos";3433;3404;6837
"De 30 a 34 anos";3000;3034;6034
"De 35 a 39 anos";2690;2857;5547
"De 40 a 44 anos";2571;2660;5231
"De 45 a 49 anos";2238;2321;4559
"De 50 a 54 anos";1800;1900;3700
"De 55 a 59 anos";1415;1509;2924
"De 60 a 64 anos";1020;1111;2131
"De 65 a 69 anos";779;889;1668
"De 70 a 74 anos";624;775;1399
"De 75 a 79 anos";433;569;1002
"De 80 anos ou mais";380;593;973
"Total";38525;39429;77954
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

