 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354810 Santo Antônio do Jardim
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";226;216;442
"De 5 a 9 anos";253;217;470
"De 10 a 14 anos";239;229;468
"De 15 a 19 anos";263;269;532
"De 20 a 24 anos";306;251;557
"De 25 a 29 anos";272;261;533
"De 30 a 34 anos";253;216;469
"De 35 a 39 anos";220;222;442
"De 40 a 44 anos";215;215;430
"De 45 a 49 anos";223;196;419
"De 50 a 54 anos";195;157;352
"De 55 a 59 anos";138;133;271
"De 60 a 64 anos";128;109;237
"De 65 a 69 anos";87;93;180
"De 70 a 74 anos";76;77;153
"De 75 a 79 anos";51;63;114
"De 80 anos ou mais";57;50;107
"Total";3202;2974;6176
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

