 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250260 Igaracy
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";218;208;426
"De 5 a 9 anos";234;212;446
"De 10 a 14 anos";265;241;506
"De 15 a 19 anos";269;260;529
"De 20 a 24 anos";250;260;510
"De 25 a 29 anos";236;256;492
"De 30 a 34 anos";226;243;469
"De 35 a 39 anos";200;211;411
"De 40 a 44 anos";188;196;384
"De 45 a 49 anos";198;194;392
"De 50 a 54 anos";177;176;353
"De 55 a 59 anos";142;160;302
"De 60 a 64 anos";120;151;271
"De 65 a 69 anos";100;131;231
"De 70 a 74 anos";87;94;181
"De 75 a 79 anos";64;71;135
"De 80 anos ou mais";70;91;161
"Total";3044;3155;6199
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

