 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352170 Itaberá
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";672;642;1314
"De 5 a 9 anos";651;577;1228
"De 10 a 14 anos";644;560;1204
"De 15 a 19 anos";703;709;1412
"De 20 a 24 anos";724;692;1416
"De 25 a 29 anos";672;663;1335
"De 30 a 34 anos";661;703;1364
"De 35 a 39 anos";599;607;1206
"De 40 a 44 anos";598;593;1191
"De 45 a 49 anos";611;645;1256
"De 50 a 54 anos";605;576;1181
"De 55 a 59 anos";541;485;1026
"De 60 a 64 anos";426;432;858
"De 65 a 69 anos";311;319;630
"De 70 a 74 anos";240;236;476
"De 75 a 79 anos";157;177;334
"De 80 anos ou mais";173;193;366
"Total";8988;8809;17797
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

