 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230500 Guaraciaba do Norte
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1700;1624;3324
"De 5 a 9 anos";1630;1622;3252
"De 10 a 14 anos";1633;1676;3309
"De 15 a 19 anos";1815;1822;3637
"De 20 a 24 anos";1856;1861;3717
"De 25 a 29 anos";1595;1688;3283
"De 30 a 34 anos";1402;1462;2864
"De 35 a 39 anos";1304;1331;2635
"De 40 a 44 anos";1141;1174;2315
"De 45 a 49 anos";1082;1100;2182
"De 50 a 54 anos";1005;1036;2041
"De 55 a 59 anos";853;871;1724
"De 60 a 64 anos";712;755;1467
"De 65 a 69 anos";579;646;1225
"De 70 a 74 anos";447;486;933
"De 75 a 79 anos";319;405;724
"De 80 anos ou mais";384;548;932
"Total";19457;20107;39564
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

