 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292840 Santa Rita de Cássia
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1245;1189;2434
"De 5 a 9 anos";1378;1216;2594
"De 10 a 14 anos";1529;1375;2904
"De 15 a 19 anos";1505;1397;2902
"De 20 a 24 anos";1366;1190;2556
"De 25 a 29 anos";1121;1030;2151
"De 30 a 34 anos";916;802;1718
"De 35 a 39 anos";772;717;1489
"De 40 a 44 anos";724;681;1405
"De 45 a 49 anos";710;661;1371
"De 50 a 54 anos";626;560;1186
"De 55 a 59 anos";476;500;976
"De 60 a 64 anos";417;427;844
"De 65 a 69 anos";339;340;679
"De 70 a 74 anos";250;319;569
"De 75 a 79 anos";168;197;365
"De 80 anos ou mais";219;261;480
"Total";13761;12862;26623
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

