 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250053 Alcantil
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";245;235;480
"De 5 a 9 anos";266;266;532
"De 10 a 14 anos";298;270;568
"De 15 a 19 anos";271;264;535
"De 20 a 24 anos";234;224;458
"De 25 a 29 anos";185;196;381
"De 30 a 34 anos";196;189;385
"De 35 a 39 anos";178;185;363
"De 40 a 44 anos";151;165;316
"De 45 a 49 anos";111;114;225
"De 50 a 54 anos";84;99;183
"De 55 a 59 anos";83;90;173
"De 60 a 64 anos";76;75;151
"De 65 a 69 anos";75;86;161
"De 70 a 74 anos";53;52;105
"De 75 a 79 anos";40;40;80
"De 80 anos ou mais";83;72;155
"Total";2629;2622;5251
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

