 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312030 Cristália
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";293;280;573
"De 5 a 9 anos";275;254;529
"De 10 a 14 anos";302;277;579
"De 15 a 19 anos";336;298;634
"De 20 a 24 anos";302;312;614
"De 25 a 29 anos";285;283;568
"De 30 a 34 anos";256;237;493
"De 35 a 39 anos";203;189;392
"De 40 a 44 anos";172;153;325
"De 45 a 49 anos";145;144;289
"De 50 a 54 anos";118;126;244
"De 55 a 59 anos";99;96;195
"De 60 a 64 anos";81;73;154
"De 65 a 69 anos";66;61;127
"De 70 a 74 anos";46;45;91
"De 75 a 79 anos";26;32;58
"De 80 anos ou mais";36;47;83
"Total";3041;2907;5948
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

