 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231350 Trairi
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2426;2336;4762
"De 5 a 9 anos";2559;2341;4900
"De 10 a 14 anos";3093;2836;5929
"De 15 a 19 anos";3026;2823;5849
"De 20 a 24 anos";2578;2364;4942
"De 25 a 29 anos";2311;2130;4441
"De 30 a 34 anos";1986;1876;3862
"De 35 a 39 anos";1708;1553;3261
"De 40 a 44 anos";1513;1407;2920
"De 45 a 49 anos";1323;1243;2566
"De 50 a 54 anos";1004;1034;2038
"De 55 a 59 anos";831;876;1707
"De 60 a 64 anos";779;756;1535
"De 65 a 69 anos";652;624;1276
"De 70 a 74 anos";510;564;1074
"De 75 a 79 anos";366;406;772
"De 80 anos ou mais";494;529;1023
"Total";27159;25698;52857
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

