 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 320270 Itaguaçu
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";415;397;812
"De 5 a 9 anos";422;373;795
"De 10 a 14 anos";440;437;877
"De 15 a 19 anos";517;448;965
"De 20 a 24 anos";531;496;1027
"De 25 a 29 anos";543;466;1009
"De 30 a 34 anos";558;509;1067
"De 35 a 39 anos";535;525;1060
"De 40 a 44 anos";479;530;1009
"De 45 a 49 anos";553;465;1018
"De 50 a 54 anos";525;491;1016
"De 55 a 59 anos";463;445;908
"De 60 a 64 anos";405;410;815
"De 65 a 69 anos";277;301;578
"De 70 a 74 anos";196;225;421
"De 75 a 79 anos";157;207;364
"De 80 anos ou mais";216;282;498
"Total";7232;7007;14239
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

