 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250850 Livramento
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";367;339;706
"De 5 a 9 anos";376;369;745
"De 10 a 14 anos";364;366;730
"De 15 a 19 anos";359;362;721
"De 20 a 24 anos";351;338;689
"De 25 a 29 anos";271;280;551
"De 30 a 34 anos";247;230;477
"De 35 a 39 anos";204;218;422
"De 40 a 44 anos";189;197;386
"De 45 a 49 anos";164;172;336
"De 50 a 54 anos";133;152;285
"De 55 a 59 anos";129;165;294
"De 60 a 64 anos";124;137;261
"De 65 a 69 anos";91;105;196
"De 70 a 74 anos";73;101;174
"De 75 a 79 anos";54;68;122
"De 80 anos ou mais";86;102;188
"Total";3582;3701;7283
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

