 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170555 Combinado
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";202;193;395
"De 5 a 9 anos";199;210;409
"De 10 a 14 anos";206;208;414
"De 15 a 19 anos";213;207;420
"De 20 a 24 anos";191;206;397
"De 25 a 29 anos";194;201;395
"De 30 a 34 anos";226;217;443
"De 35 a 39 anos";193;182;375
"De 40 a 44 anos";173;152;325
"De 45 a 49 anos";143;157;300
"De 50 a 54 anos";143;116;259
"De 55 a 59 anos";108;96;204
"De 60 a 64 anos";80;65;145
"De 65 a 69 anos";70;50;120
"De 70 a 74 anos";49;44;93
"De 75 a 79 anos";29;28;57
"De 80 anos ou mais";36;29;65
"Total";2455;2361;4816
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

