 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314675 Palmópolis
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";166;158;324
"De 5 a 9 anos";189;169;358
"De 10 a 14 anos";169;161;330
"De 15 a 19 anos";158;140;298
"De 20 a 24 anos";171;146;317
"De 25 a 29 anos";236;164;400
"De 30 a 34 anos";184;159;343
"De 35 a 39 anos";208;171;379
"De 40 a 44 anos";217;160;377
"De 45 a 49 anos";172;170;342
"De 50 a 54 anos";177;153;330
"De 55 a 59 anos";147;166;313
"De 60 a 64 anos";128;149;277
"De 65 a 69 anos";156;140;296
"De 70 a 74 anos";116;118;234
"De 75 a 79 anos";84;73;157
"De 80 anos ou mais";140;134;274
"Total";2818;2531;5349
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

