 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291180 Guaratinga
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1074;1052;2126
"De 5 a 9 anos";1204;1053;2257
"De 10 a 14 anos";1244;1126;2370
"De 15 a 19 anos";1219;1097;2316
"De 20 a 24 anos";1135;995;2130
"De 25 a 29 anos";937;843;1780
"De 30 a 34 anos";806;710;1516
"De 35 a 39 anos";678;590;1268
"De 40 a 44 anos";672;645;1317
"De 45 a 49 anos";605;541;1146
"De 50 a 54 anos";571;525;1096
"De 55 a 59 anos";502;488;990
"De 60 a 64 anos";394;393;787
"De 65 a 69 anos";371;307;678
"De 70 a 74 anos";273;231;504
"De 75 a 79 anos";179;148;327
"De 80 anos ou mais";195;167;362
"Total";12059;10911;22970
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

