 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290260 Baixa Grande
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";843;804;1647
"De 5 a 9 anos";867;791;1658
"De 10 a 14 anos";897;775;1672
"De 15 a 19 anos";790;769;1559
"De 20 a 24 anos";773;759;1532
"De 25 a 29 anos";776;849;1625
"De 30 a 34 anos";709;774;1483
"De 35 a 39 anos";708;717;1425
"De 40 a 44 anos";685;690;1375
"De 45 a 49 anos";584;614;1198
"De 50 a 54 anos";528;593;1121
"De 55 a 59 anos";499;511;1010
"De 60 a 64 anos";429;435;864
"De 65 a 69 anos";309;391;700
"De 70 a 74 anos";271;324;595
"De 75 a 79 anos";203;224;427
"De 80 anos ou mais";235;342;577
"Total";10106;10362;20468
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

