 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430550 Ciríaco
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";135;133;268
"De 5 a 9 anos";181;162;343
"De 10 a 14 anos";210;210;420
"De 15 a 19 anos";227;207;434
"De 20 a 24 anos";207;186;393
"De 25 a 29 anos";205;157;362
"De 30 a 34 anos";150;151;301
"De 35 a 39 anos";160;153;313
"De 40 a 44 anos";183;172;355
"De 45 a 49 anos";183;186;369
"De 50 a 54 anos";178;170;348
"De 55 a 59 anos";176;148;324
"De 60 a 64 anos";143;141;284
"De 65 a 69 anos";103;104;207
"De 70 a 74 anos";71;75;146
"De 75 a 79 anos";45;64;109
"De 80 anos ou mais";36;60;96
"Total";2593;2479;5072
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

